"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","9999","","","","","","","","","","","","135.342837928772","34.257837556825","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.343069497493","34.2578507557025","埋蔵文化財包蔵地_線"
"","","1779","21","6図","不動寺谷遺跡","ふどうじだにいせき","中三谷","出土地","縄文","山腹","磨製石斧","","04 紀の川市打田地区","135.340755622063","34.2929199923789","埋蔵文化財包蔵地_線"
"","","1760","1","6図","経塚山経塚","きょうづかやまきょうづか","西山田","経塚","","丘陵","円形の盛土","","04 紀の川市打田地区","135.362923917311","34.2951675585936","埋蔵文化財包蔵地_線"
"","","1788","30","6図","倉谷山経塚","くらたにやまきょうづか","西山田","経塚","中世～近世","山腹","石祠","","04 紀の川市打田地区","135.340441243614","34.308788344458","埋蔵文化財包蔵地_線"
"","","480","131","6図","山口3号墳","","谷","古墳","古墳","山腹","前方後円墳","","01 和歌山市","135.263668994892","34.2772533031044","埋蔵文化財包蔵地_線"
"","","481","132","6図","山口4号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.264077528689","34.2774537640388","埋蔵文化財包蔵地_線"
"","","482","133","6図","山口5号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.264405881342","34.277670722269","埋蔵文化財包蔵地_線"
"","","478","129","6図","山口1号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.26040223765","34.2785650827465","埋蔵文化財包蔵地_線"
"","","487","138","6図","山口10号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.269022174914","34.2819608610545","埋蔵文化財包蔵地_線"
"","","484","135","6図","山口7号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.266226741134","34.2774704639136","埋蔵文化財包蔵地_線"
"","","485","136","6図","山口8号墳","","谷","古墳","古墳","山頂","円墳","","01 和歌山市","135.266538209","34.2777552315287","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.252053525123","34.2771798608224","埋蔵文化財包蔵地_線"
"","","109","147","6図","硲古墳","はざまこふん","藤田","古墳","古墳","河岸段丘","円墳","","01 和歌山市","135.263890423876","34.2696456343099","埋蔵文化財包蔵地_線"
"","","108","146","6図","藤田古墳","ふじたこふん","藤田","古墳","古墳","河岸段丘","円墳、竪穴式石室、直刀、土器、鉄器","","01 和歌山市","135.264622217162","34.26959648779","埋蔵文化財包蔵地_線"
"","","488","139","6図","山口11号墳","","谷","古墳","古墳","山腹","円墳","","01 和歌山市","135.27152920625","34.2797481026221","埋蔵文化財包蔵地_線"
"","","9999","","","","","","","","","","","","135.252963537173","34.2770842218192","埋蔵文化財包蔵地_線"
"","","479","130","6図","山口2号墳","","谷","古墳","古墳","山頂","円墳","","01 和歌山市","135.261710351303","34.2811897599209","埋蔵文化財包蔵地_線"
"","","345","423","6図","上黒谷Ⅱ遺跡","かみくろだににいせき","上黒谷","散布地","弥生、古墳","丘陵端","須恵器・鉄釘・サヌカイト","","01 和歌山市","135.2586136636","34.2761605218484","埋蔵文化財包蔵地_線"
"","","83","92","5図","鳥井遺跡","とりいいせき","直川","散布地","","丘陵","土師器、須恵器","","01 和歌山市","135.222287856959","34.2638639715073","埋蔵文化財包蔵地_線"
"","","324","401","5図","名草池北遺跡","なぐさいけきたいせき","弘西","散布地","縄文","丘陵","石鏃、石匙、削器、尖頭器、局部磨製異形石器、サヌカイト片","","01 和歌山市","135.238866012479","34.2756667026384","埋蔵文化財包蔵地_線"
"","","323","400","5図","深谷池北遺跡","しんじゃいけきたいせき","弘西","散布地","縄文～弥生","丘陵","サヌカイト片、弥生土器","","01 和歌山市","135.236087501263","34.2756637278488","埋蔵文化財包蔵地_線"
"","","93","119","5図","橘谷Ⅰ遺跡","たちばなだにいちいせき","黒岩","散布地","弥生","丘陵","弥生土器","","01 和歌山市","135.237437197822","34.2746910976131","埋蔵文化財包蔵地_線"
"","","97","123","5図","弘西遺跡","ひろにしいせき","弘西","散布地","弥生","丘陵","弥生土器","","01 和歌山市","135.239525883301","34.2724624562118","埋蔵文化財包蔵地_線"
"","","94","120","5図","橘谷Ⅱ遺跡","たちばなだににいせき","黒岩","散布地","弥生","丘陵","","","01 和歌山市","135.237960197156","34.2733668962572","埋蔵文化財包蔵地_線"
"","","95","121","5図","橘谷Ⅲ遺跡","たちばなだにさんいせき","弘西","散布地","弥生","山腹","","","01 和歌山市","135.23438659688","34.2730735389664","埋蔵文化財包蔵地_線"
"","","326","403","5図","平野池南遺跡","ひらのいけみなみいせき","府中","散布地","縄文？","丘陵","サヌカイト片","","01 和歌山市","135.230457969743","34.2739412285224","埋蔵文化財包蔵地_線"
"","","325","402","5図","湯谷池西遺跡","ゆやいけにしいせき","府中","散布地","縄文～弥生","丘陵","石鏃、石匙、有舌尖頭器、弥生土器","","01 和歌山市","135.224440947096","34.2750196259457","埋蔵文化財包蔵地_線"
"","","427","105～117","5図","直川八幡山古墳群","のうがわはちまんやまこふんぐん","直川","古墳群","古墳","山腹","前方後円墳2基、方墳1基、円墳11基、","","01 和歌山市","135.223615117033","34.271785141846","埋蔵文化財包蔵地_線"
"","","327","404","5図","北野池北遺跡","きたのいけきたいせき","北野","散布地","縄文？","丘陵","尖頭器","","01 和歌山市","135.245619390289","34.2718686645094","埋蔵文化財包蔵地_線"
"","","118","155","5図","若宮池遺跡","わかみやいけいせき","弘西","散布地","","丘陵","","","01 和歌山市","135.244658231585","34.2712359708477","埋蔵文化財包蔵地_線"
"","","86","95","5図","府中Ⅲ遺跡","ふちゅうさんいせき","府中","散布地","縄文～平安","丘陵","石鏃、縄文土器、石棒、須恵器、土師器","","01 和歌山市","135.231270264857","34.2645104971167","埋蔵文化財包蔵地_線"
"","","85","94","5図","府中Ⅱ遺跡","ふちゅうにいせき","府中","散布地","縄文","丘陵","縄文土器、石鏃、石錐、削器、石棒？","","01 和歌山市","135.228678329763","34.2641743220065","埋蔵文化財包蔵地_線"
"","","321","398","5図","府中Ⅳ遺跡","ふちゅうよんいせき","府中","集落跡","弥生～奈良、鎌倉","丘陵端","竪穴住居（円･方）、溝、弥生土器、土師器、瓦器","","01 和歌山市","135.224147402716","34.2657617203834","埋蔵文化財包蔵地_線"
"","","98","124","5図","北田井遺跡","きたたいいせき","弘西","集落跡","弥生（中期）～   古墳（前期）","沖積地","竪穴住居（円・方）、溝、古墳（後期の円墳で周濠）弥生土器、小型鏡、土師器、須恵器、鉄鏃、瓦器、埴輪（円筒、人物、馬具）","","01 和歌山市","135.241735006693","34.259805820376","埋蔵文化財包蔵地_線"
"","","311","388","5図","西田井遺跡","にしたいいせき","田井","集落跡","弥生～中世","沖積地","竪穴住居、掘立柱建物、溝、弥生土器、土師器、須恵器、瓦器、銭貨","","01 和歌山市","135.237346669995","34.2567893411919","埋蔵文化財包蔵地_線"
"","","314","391","5図","永穂遺跡","なんごいせき","永穂","散布地","古墳","沖積地","土師器","","01 和歌山市","135.244080823273","34.2555126661023","埋蔵文化財包蔵地_線"
"","","84","93","5図","田屋遺跡","たやいせき","田屋・直川","集落跡","弥生～古墳","沖積地","竪穴住居（円・方）、溝、弥生土器、土師器、瓦器","","01 和歌山市","135.225925753405","34.257526804643","埋蔵文化財包蔵地_線"
"","","82","91","5図","高井遺跡","たかいいせき","直川","散布地","縄文","丘陵","石鏃","","01 和歌山市","135.216486600422","34.2633162691101","埋蔵文化財包蔵地_線"
"","","80","89","5図","直川遺跡","のうがわいせき","直川","散布地","縄文","丘陵","縄文土器、石鏃、石錐","","01 和歌山市","135.211403712181","34.2629799258115","埋蔵文化財包蔵地_線"
"","","78","87","5図","川口遺跡","かわぐちいせき","六十谷","散布地","弥生～古墳","丘陵","弥生土器、土師器","","01 和歌山市","135.206889375926","34.2582618101055","埋蔵文化財包蔵地_線"
"","","76","85","5図","和田遺跡","わだいせき","六十谷","散布地","弥生～古墳","丘陵","弥生土器、土師器","","01 和歌山市","135.20404219299","34.2586133522076","埋蔵文化財包蔵地_線"
"","","74","83","5図","法然寺遺跡","ほうねんじいせき","六十谷","散布地","弥生","丘陵","弥生土器、サヌカイト","","01 和歌山市","135.201855742177","34.2642437364184","埋蔵文化財包蔵地_線"
"","","77","86","5図","西辻遺跡","にしつじいせき","六十谷","散布地","弥生","丘陵","弥生土器","","01 和歌山市","135.206806782925","34.2665928010299","埋蔵文化財包蔵地_線"
"","","75","84","5図","六十谷遺跡","むそたいせき","六十谷","散布地","縄文～弥生","丘陵","弥生土器、石鏃、石庖丁、縄文土器、石錘","","01 和歌山市","135.205619520475","34.2630827992134","埋蔵文化財包蔵地_線"
"","","73","82","5図","大同寺遺跡","だいどうじいせき","六十谷","散布地","","丘陵","須恵器、土師器","","01 和歌山市","135.202676395325","34.2687114349415","埋蔵文化財包蔵地_線"
"","","69","78","5図","池田遺跡","いけだいせき","園部","散布地","縄文？","丘陵","サヌカイト、石鏃","","01 和歌山市","135.201425362752","34.2698083224727","埋蔵文化財包蔵地_線"
"","","90","103","5図","北山Ⅱ遺跡","きたやまにいせき","直川","","","山腹","方形状の土壇","","01 和歌山市","135.217466883965","34.2720731430625","埋蔵文化財包蔵地_線"
"","","420","98～102、104","5図","北山古墳群","きたやまこふんぐん","直川","古墳群","古墳","山腹","前方後円墳1基、方墳1基、円墳4基、","","01 和歌山市","135.21599954865","34.2710057693526","埋蔵文化財包蔵地_線"
"","","68","77","5図","有功遺跡","いさおいせき","園部","散布地","","丘陵","土師器","","01 和歌山市","135.199493361517","34.2649671571744","埋蔵文化財包蔵地_線"
"","","67","76","5図","園部Ⅱ遺跡","そのべにいせき","園部","散布地","","丘陵","須恵器、土師器","","01 和歌山市","135.196142257874","34.265829346412","埋蔵文化財包蔵地_線"
"","","81","90","5図","直川廃寺跡（明光寺跡）","のうがわはいじあと（みょうこうじあと）","直川","寺院跡","奈良～平安","丘陵","軒丸瓦、軒平瓦","","01 和歌山市","135.213579536595","34.2632707332896","埋蔵文化財包蔵地_線"
"","","322","399","5図","平井遺跡","ひらいいせき","平井","散布地","弥生～中世","丘陵","弥生土器、須恵器、土師器、円筒埴輪、形象埴輪、陶棺、瓦器、青磁","","01 和歌山市","135.168105392711","34.2618416131344","埋蔵文化財包蔵地_線"
"","","273","360","5図","雨が谷遺跡","あまがたにいせき","善明寺","経塚","","丘陵端","建物跡1、瓦器、土師質土器、一字一石経","","01 和歌山市","135.18319179201","34.2642633757946","埋蔵文化財包蔵地_線"
"","","398","66","5図","雨が谷古墳群","あまがたにこふんぐん","大谷","古墳群","古墳","丘陵","6基","","01 和歌山市","135.180756363003","34.2642462018359","埋蔵文化財包蔵地_線"
"","","385","62,64,65","5図","晒山古墳群","さらしやまこふんぐん","大谷","古墳群","古墳","丘陵","12基","","01 和歌山市","135.178114227928","34.2640945911255","埋蔵文化財包蔵地_線"
"","","44","45","5図","木本小学校Ⅰ遺跡","きもとしょうがっこういちいせき","木ノ本","散布地","古墳","平地","土師器、須恵器","","01 和歌山市","135.125318860697","34.2575928475287","埋蔵文化財包蔵地_線"
"","","45","46","5図","木本小学校Ⅱ遺跡","きもとしょうがっこうにいせき","木ノ本","散布地","古墳","平地","土師器、須恵器","","01 和歌山市","135.127747867496","34.2586457750037","埋蔵文化財包蔵地_線"
"","","38","42","5図","木ノ本Ⅲ遺跡","きのもとさんいせき","木ノ本","散布地","平安～鎌倉時代","平地","土師器、須恵器、瓦器、瓦","","01 和歌山市","135.136734021042","34.2628911606111","埋蔵文化財包蔵地_線"
